Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2019,NEW HAMPSHIRE,"SCALLOP, SEA",35750,16,385083,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,WASHINGTON,"SALMON, SOCKEYE",46297,21,106196,Public,Commercial,Oncorhynchus nerka,161979,PACFIN
2019,OREGON,"POLLOCK, WALLEYE ",47179,21,1399,Public,Commercial,Gadus chalcogrammus,934083,PACFIN
2019,FLORIDA-EAST,"OYSTER, EASTERN",53164,24,297476,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,GEORGIA,"SHRIMP, NORTHERN BROWN",66627,30,98115,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2019,RHODE ISLAND,MENHADENS **,66669,30,16163,Public,Commercial,Brevoortia ,161731,ACCSP
2019,ALABAMA,"OYSTER, EASTERN",90845,41,1699085,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2019,NEW YORK,"SCALLOP, SEA",102980,47,997898,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,SOUTH CAROLINA,"SHRIMP, NORTHERN BROWN",108524,49,237983,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2019,CONNECTICUT,"LOBSTER, AMERICAN",111573,51,674471,Public,Commercial,Homarus americanus,97314,ACCSP
2019,NEW YORK,"LOBSTER, AMERICAN",112107,51,689899,Public,Commercial,Homarus americanus,97314,ACCSP
2019,DELAWARE,"OYSTER, EASTERN",120183,55,994059,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,CONNECTICUT,MENHADENS **,133202,60,26685,Public,Commercial,Brevoortia ,161731,ACCSP
2019,NORTH CAROLINA,"SCALLOP, SEA",167209,76,1478128,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,MAINE,"OYSTER, EASTERN",203632,92,7552320,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,RHODE ISLAND,"OYSTER, EASTERN",217084,98,5728941,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,WASHINGTON,"COD, PACIFIC",229501,104,135206,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2019,NORTH CAROLINA,"OYSTER, EASTERN",230289,104,4878746,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,OREGON,"HALIBUT, PACIFIC",251988,114,1249018,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2019,MARYLAND,"SCALLOP, SEA",252782,115,2403227,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,NEW JERSEY,"LOBSTER, AMERICAN",291072,132,1689754,Public,Commercial,Homarus americanus,97314,ACCSP
2019,NEW YORK,"OYSTER, EASTERN",336689,153,1772303,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,SOUTH CAROLINA,"OYSTER, EASTERN",374444,170,3725107,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,FLORIDA-WEST,"OYSTER, EASTERN",431968,196,2757001,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,FLORIDA-WEST,"SHRIMP, NORTHERN BROWN",442613,201,1103635,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2019,NEW YORK,"CRAB, BLUE",453618,206,687872,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,FLORIDA-EAST,"SHRIMP, NORTHERN BROWN",495173,225,849322,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2019,MAINE,"SCALLOP, SEA",549282,249,5750509,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,NORTH CAROLINA,MENHADENS **,551849,250,138037,Public,Commercial,Brevoortia ,161731,ACCSP
2019,MARYLAND,"OYSTER, EASTERN",657583,298,9950603,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,FLORIDA-WEST,"SHRIMP, NORTHERN WHITE",674790,306,1693101,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2019,MASSACHUSETTS,"OYSTER, EASTERN",686796,312,30146898,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,CONNECTICUT,"SCALLOP, SEA",705949,320,6504518,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,ALABAMA,MENHADENS **,745158,338,70787,Public,Commercial,Brevoortia ,161731,GULFFIN
2019,MISSISSIPPI,"CRAB, BLUE",927681,421,1274797,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2019,NEW YORK,MENHADENS **,973953,442,177738,Public,Commercial,Brevoortia ,161731,ACCSP
2019,WASHINGTON,"HALIBUT, PACIFIC",1114215,505,3696189,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2019,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",1496597,679,2968962,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2019,ALABAMA,"CRAB, BLUE",1520103,690,1407349,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2019,MISSISSIPPI,"SHRIMP, NORTHERN BROWN",1547611,702,2292786,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2019,RHODE ISLAND,"LOBSTER, AMERICAN",1795212,814,11035915,Public,Commercial,Homarus americanus,97314,ACCSP
2019,FLORIDA-EAST,"CRAB, BLUE",2310645,1048,4957490,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,SOUTH CAROLINA,"SHRIMP, NORTHERN WHITE",2554922,1159,7910851,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2019,RHODE ISLAND,"SCALLOP, SEA",2714022,1231,24516679,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,VIRGINIA,"OYSTER, EASTERN",3434635,1558,38633573,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,VIRGINIA,"SCALLOP, SEA",3893803,1766,34983183,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,TEXAS,"CRAB, BLUE",3912784,1775,5529269,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2019,SOUTH CAROLINA,"CRAB, BLUE",3971109,1801,5157497,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,GEORGIA,"CRAB, BLUE",4245981,1926,5954863,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,MARYLAND,MENHADENS **,4309025,1955,648772,Public,Commercial,Brevoortia ,161731,ACCSP
2019,GEORGIA,"SHRIMP, NORTHERN WHITE",4515706,2048,12709095,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2019,NEW HAMPSHIRE,MENHADENS **,4540800,2060,791716,Public,Commercial,Brevoortia ,161731,ACCSP
2019,DELAWARE,"CRAB, BLUE",4659257,2113,8479459,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,TEXAS,"OYSTER, EASTERN",5288308,2399,33495834,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2019,NEW JERSEY,"CRAB, BLUE",5314466,2411,8014559,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,MISSISSIPPI,"SHRIMP, NORTHERN WHITE",5840993,2649,12905558,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2019,FLORIDA-WEST,"CRAB, BLUE",6016642,2729,9749299,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,NEW HAMPSHIRE,"LOBSTER, AMERICAN",6093615,2764,36020851,Public,Commercial,Homarus americanus,97314,ACCSP
2019,MASSACHUSETTS,MENHADENS **,6964323,3159,1314355,Public,Commercial,Brevoortia ,161731,ACCSP
2019,FLORIDA-EAST,"SHRIMP, NORTHERN WHITE",7170241,3252,16161681,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2019,ALABAMA,"SHRIMP, NORTHERN BROWN",7416365,3364,16557682,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2019,ALASKA,"CRAB, DUNGENESS",7691846,3489,22849296,Public,Commercial,Cancer magister,98675,AKFIN
2019,LOUISIANA,"OYSTER, EASTERN",7885270,3577,55624860,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2019,NORTH CAROLINA,"SHRIMP, NORTHERN WHITE",8106871,3677,19047399,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2019,MAINE,MENHADENS **,8975045,4071,2475485,Public,Commercial,Brevoortia ,161731,ACCSP
2019,ALABAMA,"SHRIMP, NORTHERN WHITE",9780580,4436,27315405,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2019,NEW JERSEY,"SCALLOP, SEA",10463754,4746,96385770,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,CALIFORNIA,"CRAB, DUNGENESS",15680580,7113,52055600,Public,Commercial,Cancer magister,98675,PACFIN
2019,MASSACHUSETTS,"LOBSTER, AMERICAN",17029462,7725,95456028,Public,Commercial,Homarus americanus,97314,ACCSP
2019,OREGON,"CRAB, DUNGENESS",19035130,8634,67929755,Public,Commercial,Cancer magister,98675,PACFIN
2019,LOUISIANA,"SHRIMP, NORTHERN BROWN",19563970,8874,18690135,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2019,WASHINGTON,"CRAB, DUNGENESS",21191248,9612,85014968,Public,Commercial,Cancer magister,98675,PACFIN
2019,TEXAS,"SHRIMP, NORTHERN WHITE",22833342,10357,60578195,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2019,NORTH CAROLINA,"CRAB, BLUE",23027008,10445,24700142,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,ALASKA,"HALIBUT, PACIFIC",23072282,10466,92636079,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2019,VIRGINIA,"CRAB, BLUE",27119477,12301,33407564,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,MARYLAND,"CRAB, BLUE",28382348,12874,48065748,Public,Commercial,Callinectes sapidus,98696,ACCSP
2019,TEXAS,"SHRIMP, NORTHERN BROWN",35470308,16089,83228654,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2019,LOUISIANA,"CRAB, BLUE",40320213,18289,55699610,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2019,MASSACHUSETTS,"SCALLOP, SEA",41851123,18984,397180379,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2019,LOUISIANA,"SHRIMP, NORTHERN WHITE",63794545,28937,102772095,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2019,NEW JERSEY,MENHADENS **,77991508,35377,13718296,Public,Commercial,Brevoortia ,161731,ACCSP
2019,MAINE,"LOBSTER, AMERICAN",102219067,46366,492938244,Public,Commercial,Homarus americanus,97314,ACCSP
2019,ALASKA,"SALMON, SOCKEYE",289957206,131524,466350086,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2019,MISSISSIPPI,MENHADENS **,332372371,150763,41992409,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2019,VIRGINIA,MENHADENS **,332511812,150826,26921609,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2019,ALASKA,"COD, PACIFIC",463723847,210344,118593170,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2019,LOUISIANA,MENHADENS **,741232798,336221,60347068,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2019,ALASKA,"POLLOCK, WALLEYE ",3352595189,1520727,387601104,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2019,ALASKA,"COD, PACIFIC",,,,Public,Recreational,,164711,MRIP
2019,ALASKA,"HALIBUT, PACIFIC",,,,Public,Recreational,,172932,MRIP
2019,ALASKA,"SALMON, SOCKEYE",,,,Public,Recreational,,161979,MRIP
2019,CALIFORNIA,"COD, PACIFIC",,,,Confidential,Commercial,Gadus macrocephalus,164711,PACFIN
2019,DELAWARE,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2019,DELAWARE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2019,DELAWARE,"SCALLOP, SEA",,,,Confidential,Commercial,Placopecten magellanicus,79718,ACCSP
2019,NEW HAMPSHIRE,"OYSTER, EASTERN",,,5422,Public,Commercial,Crassostrea virginica,79872,ACCSP
2019,NORTH CAROLINA,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2019,RHODE ISLAND,"CRAB, BLUE",,,,Confidential,Commercial,Callinectes sapidus,98696,ACCSP
2019,SOUTH CAROLINA,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2019,VIRGINIA,"SHRIMP, NORTHERN WHITE",,,,Confidential,Commercial,Litopenaeus setiferus,551680,ACCSP
2019,WASHINGTON,"OYSTER, EASTERN",,,,Confidential,Commercial,Crassostrea virginica,79872,PACFIN
2019,WASHINGTON,"POLLOCK, WALLEYE ",,,,Confidential,Commercial,Gadus chalcogrammus,934083,PACFIN
2018,OREGON,"COD, PACIFIC",223,0,,Public,Recreational,,164711,MRIP
2018,CONNECTICUT,"CRAB, BLUE",425,0,1112,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,WASHINGTON,"COD, PACIFIC",2105,1,,Public,Recreational,,164711,MRIP
2018,VIRGINIA,"LOBSTER, AMERICAN",2727,1,23454,Public,Commercial,Homarus americanus,97314,ACCSP
2018,CALIFORNIA,"HALIBUT, PACIFIC",2866,1,19304,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2018,OREGON,"POLLOCK, WALLEYE ",5291,2,181,Public,Commercial,Gadus chalcogrammus,934083,PACFIN
2018,OREGON,"SALMON, SOCKEYE",5952,3,21973,Public,Commercial,Oncorhynchus nerka,161979,PACFIN
2018,NEW HAMPSHIRE,"SCALLOP, SEA",11746,5,154936,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,OREGON,"COD, PACIFIC",13889,6,8482,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2018,GEORGIA,"OYSTER, EASTERN",19508,9,126118,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,ALABAMA,"OYSTER, EASTERN",24781,11,914444,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2018,MARYLAND,"LOBSTER, AMERICAN",24893,11,175976,Public,Commercial,Homarus americanus,97314,ACCSP
2018,MISSISSIPPI,"OYSTER, EASTERN",31832,14,183365,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2018,WASHINGTON,"POLLOCK, WALLEYE ",36156,16,840,Public,Commercial,Gadus chalcogrammus,934083,PACFIN
2018,FLORIDA-EAST,"OYSTER, EASTERN",39056,18,208641,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,NORTH CAROLINA,"SCALLOP, SEA",80117,36,685000,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,DELAWARE,"OYSTER, EASTERN",106904,48,644134,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,CONNECTICUT,"LOBSTER, AMERICAN",110580,50,629013,Public,Commercial,Homarus americanus,97314,ACCSP
2018,NEW YORK,"LOBSTER, AMERICAN",112685,51,657914,Public,Commercial,Homarus americanus,97314,ACCSP
2018,MARYLAND,"SCALLOP, SEA",144144,65,1208629,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,NEW YORK,"SCALLOP, SEA",157061,71,1360682,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,MAINE,"OYSTER, EASTERN",167995,76,7096798,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,NORTH CAROLINA,"OYSTER, EASTERN",188129,85,3832040,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,OREGON,"HALIBUT, PACIFIC",204148,93,1088434,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2018,GEORGIA,"SHRIMP, NORTHERN BROWN",219565,100,425480,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2018,RHODE ISLAND,"OYSTER, EASTERN",226113,103,5822789,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,WASHINGTON,"COD, PACIFIC",272271,124,143509,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2018,FLORIDA-WEST,"SHRIMP, NORTHERN WHITE",306567,139,718526,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2018,NEW YORK,"OYSTER, EASTERN",315522,143,1666351,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,SOUTH CAROLINA,"OYSTER, EASTERN",324124,147,2967178,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,SOUTH CAROLINA,"SHRIMP, NORTHERN BROWN",332461,151,691176,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2018,NEW JERSEY,"LOBSTER, AMERICAN",344547,156,2051937,Public,Commercial,Homarus americanus,97314,ACCSP
2018,MARYLAND,"OYSTER, EASTERN",465050,211,6741398,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,NEW YORK,MENHADENS **,471087,214,98274,Public,Commercial,Brevoortia ,161731,ACCSP
2018,NEW YORK,"CRAB, BLUE",514769,233,776779,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,FLORIDA-WEST,"OYSTER, EASTERN",516803,234,3168604,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,MISSISSIPPI,"CRAB, BLUE",518781,235,805904,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2018,FLORIDA-WEST,"SHRIMP, NORTHERN BROWN",583537,265,1299539,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2018,MASSACHUSETTS,"OYSTER, EASTERN",650607,295,28386755,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,NORTH CAROLINA,MENHADENS **,713978,324,175007,Public,Commercial,Brevoortia ,161731,ACCSP
2018,RHODE ISLAND,MENHADENS **,731717,332,58921,Public,Commercial,Brevoortia ,161731,ACCSP
2018,MAINE,"SCALLOP, SEA",741987,337,7789714,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,FLORIDA-EAST,"SHRIMP, NORTHERN BROWN",790558,359,1567150,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2018,CONNECTICUT,MENHADENS **,849690,385,70133,Public,Commercial,Brevoortia ,161731,ACCSP
2018,CONNECTICUT,"SCALLOP, SEA",877330,398,7727110,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,WASHINGTON,"HALIBUT, PACIFIC",895517,406,3095297,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2018,ALABAMA,"CRAB, BLUE",1033648,469,1149772,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2018,ALABAMA,MENHADENS **,1712823,777,172544,Public,Commercial,Brevoortia ,161731,GULFFIN
2018,SOUTH CAROLINA,"SHRIMP, NORTHERN WHITE",1822554,827,5609986,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2018,RHODE ISLAND,"LOBSTER, AMERICAN",1905689,864,10956848,Public,Commercial,Homarus americanus,97314,ACCSP
2018,FLORIDA-EAST,"CRAB, BLUE",2013390,913,4325307,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,FLORIDA-EAST,"SHRIMP, NORTHERN WHITE",2381858,1080,7442142,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2018,RHODE ISLAND,"SCALLOP, SEA",2482068,1126,22050154,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,GEORGIA,"SHRIMP, NORTHERN WHITE",2634005,1195,7927937,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2018,TEXAS,"CRAB, BLUE",3431824,1557,4887241,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2018,NORTH CAROLINA,"SHRIMP, NORTHERN WHITE",3521248,1597,8572110,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2018,MISSISSIPPI,"SHRIMP, NORTHERN WHITE",3687698,1673,8000346,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2018,VIRGINIA,"OYSTER, EASTERN",3801737,1724,43451505,Public,Commercial,Crassostrea virginica,79872,ACCSP
2018,DELAWARE,"CRAB, BLUE",3842051,1743,7574143,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,TEXAS,"OYSTER, EASTERN",3859415,1751,23998793,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2018,VIRGINIA,"SCALLOP, SEA",3868815,1755,35067351,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,SOUTH CAROLINA,"CRAB, BLUE",3890366,1765,5142505,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,MARYLAND,MENHADENS **,4388403,1991,732878,Public,Commercial,Brevoortia ,161731,ACCSP
2018,GEORGIA,"CRAB, BLUE",4508352,2045,6001462,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,ALABAMA,"SHRIMP, NORTHERN WHITE",5281313,2396,14617291,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2018,ALASKA,"CRAB, DUNGENESS",5285714,2398,15644911,Public,Commercial,Cancer magister,98675,AKFIN
2018,NEW JERSEY,"CRAB, BLUE",5423767,2460,8571144,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,FLORIDA-WEST,"CRAB, BLUE",5464804,2479,8883538,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,WASHINGTON,"SALMON, SOCKEYE",5717462,2593,11149476,Public,Commercial,Oncorhynchus nerka,161979,PACFIN
2018,MAINE,MENHADENS **,5720620,2595,1440624,Public,Commercial,Brevoortia ,161731,ACCSP
2018,MASSACHUSETTS,MENHADENS **,5792009,2627,894120,Public,Commercial,Brevoortia ,161731,ACCSP
2018,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",6125841,2779,11198371,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2018,NEW HAMPSHIRE,"LOBSTER, AMERICAN",6199365,2812,35672477,Public,Commercial,Homarus americanus,97314,ACCSP
2018,MISSISSIPPI,"SHRIMP, NORTHERN BROWN",6208266,2816,9117024,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2018,NEW JERSEY,"SCALLOP, SEA",9206141,4176,83182044,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,LOUISIANA,"OYSTER, EASTERN",10924437,4955,75972997,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2018,ALABAMA,"SHRIMP, NORTHERN BROWN",16337835,7411,32720028,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2018,NORTH CAROLINA,"CRAB, BLUE",17015613,7718,19671489,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,MASSACHUSETTS,"LOBSTER, AMERICAN",17697243,8027,88844061,Public,Commercial,Homarus americanus,97314,ACCSP
2018,CALIFORNIA,"CRAB, DUNGENESS",18820620,8537,62928465,Public,Commercial,Cancer magister,98675,PACFIN
2018,ALASKA,"HALIBUT, PACIFIC",20328864,9221,82538247,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2018,VIRGINIA,"CRAB, BLUE",21383627,9700,22393583,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,TEXAS,"SHRIMP, NORTHERN WHITE",21680546,9834,56026225,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2018,OREGON,"CRAB, DUNGENESS",23135062,10494,74521972,Public,Commercial,Cancer magister,98675,PACFIN
2018,WASHINGTON,"CRAB, DUNGENESS",24495092,11111,97886473,Public,Commercial,Cancer magister,98675,PACFIN
2018,MARYLAND,"CRAB, BLUE",27990544,12696,45501271,Public,Commercial,Callinectes sapidus,98696,ACCSP
2018,LOUISIANA,"SHRIMP, NORTHERN BROWN",40235694,18251,33271126,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2018,MASSACHUSETTS,"SCALLOP, SEA",40381567,18317,373828739,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2018,LOUISIANA,"CRAB, BLUE",42742218,19388,60666723,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2018,TEXAS,"SHRIMP, NORTHERN BROWN",46881699,21265,101396362,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2018,LOUISIANA,"SHRIMP, NORTHERN WHITE",49850509,22612,78293435,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2018,NEW JERSEY,MENHADENS **,84791590,38461,12913185,Public,Commercial,Brevoortia ,161731,ACCSP
2018,MAINE,"LOBSTER, AMERICAN",121226274,54988,491572816,Public,Commercial,Homarus americanus,97314,ACCSP
2018,ALASKA,"SALMON, SOCKEYE",259673001,117787,340436463,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2018,MISSISSIPPI,MENHADENS **,309058270,140188,25991800,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2018,VIRGINIA,MENHADENS **,311543671,141315,27716057,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2018,ALASKA,"COD, PACIFIC",512455848,232448,238939847,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2018,LOUISIANA,MENHADENS **,855215850,387923,90315030,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2018,ALASKA,"POLLOCK, WALLEYE ",3363864784,1525839,451179630,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2018,ALASKA,"COD, PACIFIC",,,,Public,Recreational,,164711,MRIP
2018,ALASKA,"HALIBUT, PACIFIC",,,,Public,Recreational,,172932,MRIP
2018,ALASKA,"SALMON, SOCKEYE",,,,Public,Recreational,,161979,MRIP
2018,DELAWARE,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2018,DELAWARE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2018,NEW HAMPSHIRE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2018,NEW HAMPSHIRE,"OYSTER, EASTERN",,,,Confidential,Commercial,Crassostrea virginica,79872,ACCSP
2018,NORTH CAROLINA,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2018,RHODE ISLAND,"CRAB, BLUE",,,,Confidential,Commercial,Callinectes sapidus,98696,ACCSP
2018,SOUTH CAROLINA,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
